,cluster,x,y
10583,-1,51.136105,-36.51037
10584,-1,68.78555,44.251427
10585,-1,-63.55357,-44.014236
10586,3,-9.989519,33.998108
10587,-1,-27.53025,-66.47235
10588,-1,-24.939518,-73.94911
10589,0,44.37129,-54.466606
10590,-1,-81.583405,-19.168581
10591,3,-12.30948,16.101992
10592,2,-17.906027,62.469482
10593,-1,-56.09759,-42.99733
10594,-1,-60.87496,19.201986
10595,3,-8.775873,10.801765
10596,1,-1.6515728,-8.587354
10597,-1,44.44054,14.818272
10598,-1,-29.835905,-68.93142
10599,1,-13.709006,-41.038128
10600,-1,-4.1296287,4.5346265
10601,-1,-48.70116,-21.793697
10602,-1,24.836359,28.43371
10603,2,-33.468666,49.703922
10604,0,34.953846,-60.734993
10605,2,-37.971626,46.75059
10606,0,34.53228,-65.97444
10607,0,61.616924,-1.2559773
10608,2,-40.523087,46.587357
10609,-1,23.83763,-44.54276
10610,1,-68.282135,8.769832
10611,-1,67.43613,13.786517
10612,3,-2.2475863,5.662395
10613,-1,30.177286,-27.887505
10614,1,-74.7934,17.8072
10615,-1,-28.323393,-70.13382
10616,-1,11.266814,53.760296
10617,-1,11.668617,22.178135
10618,-1,54.50313,-28.002031
10619,-1,-35.20283,40.478554
10620,1,-34.780437,-16.048765
10621,-1,2.945892,7.5746503
10622,2,-48.004852,41.329395
10623,0,65.92997,3.3513505
10624,3,-4.9763975,29.280657
10625,2,-41.465622,53.69693
10626,1,-34.151306,20.65194
10627,3,-9.270804,21.320807
10628,3,-4.2963567,30.209894
10629,1,-5.6475506,-10.746698
10630,2,-22.370617,57.890514
10631,-1,25.503384,51.6076
10632,-1,65.80674,-15.48513
10633,3,65.34474,38.226074
10634,-1,24.44835,10.82215
10635,0,67.49898,-28.403297
10636,2,-52.338455,39.261425
10637,-1,-54.6699,50.070953
10638,0,27.120697,-41.03073
10639,0,71.31641,-0.48670608
10640,-1,28.525465,39.81138
10641,3,6.9638658,16.51636
10642,3,49.56992,53.7811
10643,3,0.64732915,34.157333
10644,0,63.313316,-13.12616
10645,0,67.46305,-7.9254217
10646,3,44.208477,16.24094
10647,3,50.38708,62.13031
10648,-1,32.71937,2.1701286
10649,-1,-6.820282,34.2089
10650,-1,-12.534984,67.36666
10651,-1,-1.2130162,46.285713
10652,1,0.8635572,-30.977665
10653,-1,-42.135822,-72.75532
10654,-1,34.108982,-18.278988
10655,-1,-24.665182,-71.86061
10656,1,-5.16631,-15.733887
10657,0,68.46027,-33.767452
10658,1,3.5616002,-38.85598
10659,0,38.4844,-52.151375
10660,-1,-24.582184,-39.288628
10661,0,56.60377,-18.178682
10662,-1,-71.50806,-26.049047
10663,-1,-49.767467,-45.909348
10664,0,73.356186,8.595714
10665,0,66.65291,-28.485306
10666,-1,31.694788,67.34405
10667,-1,12.628841,14.870804
10668,-1,-37.83591,-11.536583
10669,2,-43.07056,50.666946
10670,-1,-82.89971,13.9765005
10671,1,-6.961578,-49.034706
10672,-1,22.640718,27.844805
10673,3,4.0074058,41.384495
10674,1,-49.154568,-10.932652
10675,-1,-81.90245,-19.4788
10676,1,3.468374,-29.601612
10677,0,64.2607,-28.854595
10678,-1,-13.387524,23.524744
10679,0,55.451466,-1.778999
10680,3,51.379116,45.273582
10681,2,-20.989704,55.32655
10682,-1,-23.073877,-62.244286
10683,-1,-24.373339,-26.626513
10684,-1,35.259033,29.96644
10685,-1,-22.25521,-46.52901
10686,-1,-41.26807,-54.673275
10687,1,-21.655317,-38.757683
10688,-1,-30.140852,-33.45805
10689,-1,22.92751,12.208706
10690,-1,-24.890053,-8.238067
10691,3,38.740265,27.769793
10692,1,-20.905611,-72.44968
10693,3,41.40188,26.580477
10694,-1,38.701954,18.247799
10695,3,55.396904,42.825344
10696,-1,-78.75203,-23.397804
10697,0,71.95712,7.4690204
10698,1,-30.544916,-38.316807
10699,-1,-48.912445,45.18112
10700,3,-6.959669,41.93787
10701,0,64.57741,-6.6572747
10702,-1,62.052906,38.627926
10703,1,-37.13867,9.244038
10704,0,54.437344,-37.311977
10705,1,-75.848015,1.3781272
10706,0,64.67207,-10.364514
10707,1,8.7730465,-41.28826
10708,-1,78.296844,1.1364037
10709,-1,-1.6093084,63.402367
10710,0,66.57448,0.16705015
10711,-1,-61.376614,-43.666824
10712,0,76.42952,3.142564
10713,2,-12.635974,73.995026
10714,3,48.81658,51.54605
10715,3,-8.819992,27.803917
10716,-1,-36.799995,-20.81785
10717,2,-18.969711,79.15495
10718,1,-13.0004225,-72.31045
10719,3,0.5617453,18.630127
10720,1,-25.60975,-26.878923
10721,-1,-75.467094,-23.81878
10722,1,6.214397,-44.254684
10723,-1,-79.409225,-18.368925
10724,1,8.550699,-41.41177
10725,-1,13.033625,18.05772
10726,-1,40.275208,59.04792
10727,-1,-78.46026,10.685815
10728,-1,-46.947712,-58.660664
10729,-1,-80.58519,-17.762758
10730,3,28.45182,2.929741
10731,3,-9.734802,34.01748
10732,2,-7.293853,59.462284
10733,-1,73.91037,-3.0874898
10734,-1,44.012283,-55.80618
10735,-1,-76.61591,-22.015629
10736,3,55.09834,42.35507
10737,0,53.733982,-20.526018
10738,1,-73.20347,5.347774
10739,2,-31.686716,49.09423
10740,-1,-23.65607,-46.95014
10741,-1,27.089994,17.719728
10742,3,-12.203132,26.98658
10743,0,4.71767,-82.02472
10744,1,-76.33193,1.5958351
10745,-1,30.77805,66.7257
10746,0,59.169952,2.9248238
10747,2,-13.6698475,67.50347
10748,-1,24.609913,-66.4344
10749,2,-10.070914,60.705635
10750,-1,5.280842,9.937119
10751,1,-84.591095,3.690173
10752,-1,-79.24599,-21.253494
10753,2,-34.00395,43.900875
10754,-1,19.573238,-66.41746
10755,1,-35.583885,16.919096
10756,3,-12.65931,10.119048
10757,2,-38.44952,44.058136
10758,1,5.405748,-49.57903
10759,3,41.24567,64.37846
10760,2,-22.244328,58.77811
10761,-1,33.053265,-10.269305
10762,-1,-29.34508,55.394073
10763,-1,-55.93923,-36.9224
10764,3,48.90048,53.95366
10765,2,-1.0188195,73.3054
10766,2,-6.92204,59.131813
10767,-1,46.887547,-23.843307
10768,1,-15.358209,-43.979103
10769,1,-86.49419,10.779659
10770,3,44.217056,51.398087
10771,3,-10.877795,33.46185
10772,-1,-61.347137,-42.35434
10773,-1,16.29169,53.74014
10774,-1,36.948242,-7.002289
10775,-1,16.610966,30.846779
10776,1,-21.136963,-36.510563
10777,0,67.88952,-26.140928
10778,0,25.961044,-40.837105
10779,-1,-78.76788,-26.560715
10780,3,60.15133,45.92446
10781,0,29.607584,-70.764175
10782,-1,-33.409775,-16.410713
10783,1,-47.49687,-17.50074
10784,2,-3.795357,75.813156
10785,2,-34.397556,43.936054
10786,-1,79.95164,-4.959378
10787,-1,-49.608746,44.779896
10788,-1,21.086626,-63.7457
10789,2,-40.767982,44.073746
10790,0,61.33637,-1.2473783
10791,3,-2.5196905,15.916284
10792,0,44.139923,-52.173622
10793,0,28.438097,-67.29797
10794,3,9.175837,39.57925
10795,-1,-10.110992,55.062103
10796,0,61.398067,-38.43926
10797,3,4.373408,37.60804
10798,0,64.14378,-4.7870936
10799,0,73.7226,-0.72471607
10800,-1,-58.538925,-31.760967
10801,-1,-44.855366,-22.856504
10802,2,-6.939307,76.46381
10803,1,-11.622889,-45.625046
10804,2,-15.220596,61.6049
10805,-1,13.321655,15.002572
10806,-1,-62.220917,-37.751175
10807,-1,-11.154732,12.232823
10808,0,70.24364,3.5392618
10809,-1,43.291607,26.155882
10810,3,11.194011,16.09183
10811,3,-8.424174,9.505316
10812,1,5.2925253,-46.9362
10813,0,46.62533,-57.495586
10814,1,-22.215673,-4.3505893
10815,-1,27.971558,-64.394585
10816,3,37.061794,8.021916
10817,2,-2.2822106,62.98391
10818,-1,-25.127958,-71.398796
10819,-1,30.70945,-10.378193
10820,-1,1.08173,-76.12949
10821,-1,24.196985,49.423573
10822,-1,-66.126724,-40.57327
10823,-1,-55.274574,-52.27274
10824,2,-50.120567,48.4824
10825,1,-43.814705,-3.1392581
10826,-1,-7.0844526,-6.411494
10827,2,-40.931683,46.727757
10828,-1,-77.65254,-27.553123
10829,-1,21.094921,-20.872192
10830,-1,31.682697,-29.323109
10831,-1,-45.626167,53.26785
10832,3,34.45657,23.277893
10833,-1,-38.03072,-73.75452
10834,1,-80.84244,-2.2006743
10835,-1,28.029207,6.227232
10836,-1,54.949726,-40.663868
10837,0,64.42986,-15.779017
10838,1,-1.3103038,-26.106096
10839,1,-28.759233,-40.29302
10840,2,-54.445705,35.89087
10841,2,-34.46087,62.59393
10842,2,-27.22862,56.781258
10843,0,73.74399,-0.9686353
10844,1,-3.4500425,-32.773075
10845,-1,36.828514,5.4807014
10846,2,-14.906644,76.68633
10847,2,-24.951015,62.78833
10848,-1,-53.783466,-52.728233
10849,0,32.56929,-60.118263
10850,-1,-70.451836,-18.349592
10851,-1,6.822757,6.5146813
10852,1,-1.5506165,-35.066925
10853,2,-33.06629,50.5849
10854,-1,42.565945,56.507534
10855,-1,28.458666,-63.256596
10856,-1,1.801829,31.364502
10857,-1,-52.25679,41.821037
10858,2,-13.016182,70.56277
10859,0,57.828163,-0.68499935
10860,1,4.500136,-29.934046
10861,0,59.24599,-35.85057
10862,3,28.96596,34.743523
10863,2,-22.453678,58.87246
10864,-1,9.985134,69.95836
10865,-1,11.037149,9.891215
10866,-1,-62.86387,-40.962093
10867,-1,36.189045,-5.596345
10868,1,-73.25079,5.3644376
10869,3,27.635504,6.4181232
10870,1,-3.045889,-53.308743
10871,3,50.860775,53.82452
10872,1,-5.8358045,-16.452055
10873,2,-6.360274,60.06756
10874,-1,24.283583,30.231483
10875,-1,-49.52636,46.88307
10876,0,27.951046,-66.91431
10877,0,33.5335,-58.16642
10878,-1,55.126415,-38.83947
10879,-1,21.249418,-58.335007
10880,-1,-54.41757,-57.41227
10881,1,-38.255363,9.839651
10882,3,69.919945,41.711143
10883,-1,-1.0547571,70.35175
10884,3,5.3658533,30.111923
10885,-1,-50.474957,-38.963955
10886,1,-76.43388,1.7887037
10887,-1,72.42822,-8.5597105
10888,0,78.18357,3.4958382
10889,2,-43.56365,48.369183
10890,0,30.219685,-66.11476
10891,1,-43.790962,-4.4757586
10892,1,-45.520374,-14.684569
10893,1,-10.96313,-36.83325
10894,1,-42.202526,-15.301895
10895,2,-19.709133,79.64624
10896,-1,19.458548,-21.778538
10897,-1,-59.4331,19.89069
10898,-1,29.749779,4.216822
10899,2,-8.970049,73.14004
10900,-1,-10.01753,-23.166193
10901,3,5.3998427,38.827206
10902,-1,66.036125,-34.34129
10903,-1,-33.60493,55.49019
10904,1,-80.07343,0.20948958
10905,-1,12.556323,66.430405
10906,-1,16.986032,35.790398
10907,2,-11.407157,76.289734
10908,0,64.226456,-10.969653
10909,2,-35.16436,50.987682
10910,3,7.805092,44.0412
10911,-1,-48.712925,-52.64986
10912,-1,4.357899,-81.55192
10913,0,21.115547,-73.60678
10914,-1,42.008503,61.20579
10915,1,-24.873466,0.47437805
10916,1,-72.07542,-1.2854451
10917,-1,-19.461874,-60.80161
10918,3,64.08476,46.21727
10919,2,-50.894356,46.912758
10920,-1,64.58187,12.428321
10921,1,-6.9438243,-16.283356
10922,1,-7.947747,-17.563595
10923,0,33.405537,-64.70983
10924,-1,-69.98886,4.1620984
10925,-1,37.394276,34.685963
10926,2,-46.527897,51.541004
10927,-1,14.95858,-4.1843686
10928,1,-3.7031202,-12.965269
10929,-1,-15.51831,-66.585594
10930,0,59.926727,-27.916153
10931,-1,-31.648327,59.42535
10932,-1,58.06297,-6.3810153
10933,1,-51.31461,-14.106709
10934,0,60.83596,-2.4083445
10935,0,79.21959,-6.0926027
10936,-1,-12.544538,-9.662427
10937,-1,32.65856,-65.112724
10938,-1,44.456184,54.150585
10939,0,57.534878,-11.126017
10940,0,63.31784,-8.345434
10941,0,63.66394,-36.70509
10942,3,4.9740224,47.591366
10943,1,-76.17151,4.53832
10944,-1,-35.070206,63.29952
10945,1,-46.249695,12.078272
10946,2,-3.0631278,68.99112
10947,1,-31.570473,-13.776507
10948,3,35.83471,20.171186
10949,1,3.3412206,-30.506683
10950,3,2.4377224,17.822748
10951,-1,-58.884888,-43.496506
10952,3,59.938095,47.99546
10953,-1,32.622772,66.21732
10954,0,17.867588,-74.75029
10955,1,-83.12418,8.434357
10956,3,35.44726,37.869827
10957,2,-13.314933,68.24485
10958,0,2.4152417,-82.29312
10959,-1,-2.9805288,42.29719
10960,-1,39.155983,55.96472
10961,0,28.876505,-67.303604
10962,2,-50.286476,36.871044
10963,-1,65.4764,37.09646
10964,0,1.5404208,-79.88935
10965,1,-43.97569,-4.508222
10966,0,3.02696,-83.419334
10967,-1,33.118244,1.8011287
10968,1,-37.283943,13.921279
10969,-1,29.53688,-31.286436
10970,-1,-67.67723,20.712212
10971,0,-0.7932656,-84.86769
10972,-1,14.059609,19.058455
10973,1,-0.75697315,-33.66998
10974,-1,-50.019817,-59.19755
10975,1,-34.6967,18.580872
10976,1,-75.145515,18.16404
10977,-1,28.946714,-41.92498
10978,0,59.58695,-22.590199
10979,-1,-21.585262,-8.68842
10980,-1,-63.641903,-43.1906
10981,-1,-48.90733,37.583004
10982,-1,-37.275055,37.552532
10983,-1,32.709827,1.217281
10984,-1,-40.163273,-72.59207
10985,-1,-33.356953,8.925176
10986,-1,-32.135174,-43.2047
10987,-1,13.369744,29.924042
10988,0,64.02791,-26.932886
10989,0,53.923702,-27.911898
10990,-1,19.932632,-18.453264
10991,3,58.446533,45.76382
10992,1,-36.75267,18.617321
10993,2,-52.86003,41.77442
10994,1,-41.298367,6.3318806
10995,-1,20.537386,-12.044126
10996,1,-23.60241,-27.17158
10997,3,-11.310576,18.653524
10998,2,-23.702675,70.22394
10999,-1,-24.512688,-44.62246
11000,-1,8.150875,6.9773703
11001,-1,19.50686,-66.708336
11002,-1,16.22508,-67.94076
11003,3,-4.2569222,5.8678823
11004,-1,-25.091875,-65.91771
11005,-1,36.370575,-53.7182
11006,2,-32.836372,61.07512
11007,1,-47.01626,-16.167587
11008,1,-84.52703,7.541062
11009,1,-3.919083,-46.769447
11010,0,64.01268,2.6523728
11011,0,52.787216,-22.308426
11012,-1,-79.60233,-18.61602
11013,-1,57.7389,41.949554
11014,-1,-31.400883,-39.424213
11015,-1,13.882576,-22.936003
11016,0,60.667347,2.1382306
11017,0,67.28636,-27.065529
11018,3,10.828445,16.256638
11019,1,-69.48678,9.872978
11020,1,-1.9098393,-7.2182174
11021,-1,-25.91081,75.81884
11022,1,-2.2330837,-51.436516
11023,1,-83.12187,9.743046
11024,-1,-25.24205,50.821125
11025,0,69.689095,1.5923595
11026,2,-39.809345,55.52642
11027,-1,-59.607807,-38.788956
11028,3,-7.847103,33.987473
11029,1,-77.90219,0.25906536
11030,-1,-3.1018512,34.75943
11031,-1,9.536819,17.023478
11032,0,73.247574,0.6455358
11033,1,-76.93726,15.45635
11034,-1,-62.554165,-33.534363
11035,2,-45.45733,51.763554
11036,-1,78.93945,1.5291435
11037,0,62.22992,-22.240553
11038,3,33.272377,38.74095
11039,-1,31.742582,-8.4287
11040,1,-34.108307,20.590431
11041,2,-48.69463,48.06028
11042,-1,51.731083,63.525654
11043,-1,19.403631,-23.06855
11044,-1,-45.957222,-19.868269
11045,3,29.796478,6.3734155
11046,3,4.5739064,29.9269
11047,1,-36.35209,19.11651
11048,0,6.1271825,-81.68228
11049,0,25.9787,-75.47972
11050,3,36.991737,8.210312
11051,-1,-41.688297,-52.78741
11052,2,-20.533928,61.084972
11053,3,60.682808,49.305256
11054,3,1.5340809,7.46748
11055,1,-20.44615,-4.237414
11056,-1,24.9369,-49.04797
11057,2,-8.228636,74.67699
11058,-1,-53.243744,-47.48586
11059,1,-21.150482,1.1660297
11060,-1,65.99677,42.289776
11061,0,72.32396,-8.784931
11062,1,2.3308086,-44.00416
11063,3,-1.9038088,18.613752
11064,-1,25.874945,28.518192
11065,0,77.95892,-8.16842
11066,0,38.017326,-54.365665
11067,1,-48.16258,1.1150885
11068,1,-33.27962,14.389758
11069,-1,59.22556,-32.940624
11070,1,-79.910995,0.2912981
11071,0,69.746185,1.5063254
11072,-1,-7.5455666,5.592436
11073,1,4.6831765,-39.094147
11074,0,40.316715,-48.741085
11075,-1,-19.272793,-33.36336
11076,1,-13.719928,-70.93864
11077,-1,14.827591,55.240326
11078,-1,-41.519215,-24.83761
11079,3,-0.13445549,44.727394
11080,-1,-18.084051,-73.68014
11081,-1,79.32639,-0.1672858
11082,3,-13.825062,27.965528
11083,-1,-0.7184347,80.97911
11084,-1,12.379854,66.77919
11085,-1,27.602438,-31.670618
11086,-1,20.1856,-12.485821
11087,3,12.528786,14.638979
11088,3,55.480057,42.66916
11089,-1,6.5255213,-78.47132
11090,3,4.70101,45.426373
11091,3,-2.5745487,12.40673
11092,-1,-12.620255,-69.82683
11093,-1,43.47913,-8.931178
11094,3,-6.291776,33.50759
11095,-1,23.622417,30.397633
11096,1,-51.068798,-14.173736
11097,-1,-68.748764,2.0378451
11098,2,-6.886047,80.12605
11099,-1,-8.289596,-20.547623
11100,0,53.521713,-39.54225
11101,-1,-38.341602,-20.12327
11102,1,-1.5346695,-24.367563
11103,-1,-9.942856,10.4664545
11104,-1,18.582325,-72.983765
11105,2,-30.023872,62.75759
11106,3,44.424675,16.541319
11107,-1,9.991105,-13.057016
11108,1,-20.997978,-2.7938805
11109,-1,11.547254,12.777284
11110,0,57.99362,-25.915455
11111,-1,-50.162994,-19.377872
11112,-1,-8.753636,-19.951324
11113,-1,-48.97743,33.403015
11114,-1,21.496578,-47.443893
11115,-1,-20.359125,-70.82281
11116,0,43.531216,-60.260616
11117,-1,54.50637,54.920914
11118,-1,21.574322,-21.759342
11119,-1,-77.49877,-27.848917
11120,-1,28.979544,9.51715
11121,-1,-42.985527,-71.53756
11122,-1,18.447817,-18.208458
11123,1,-6.0560713,-32.596695
11124,-1,-3.807876,18.025696
11125,1,-48.585583,-12.454192
11126,1,-71.662445,16.442957
11127,1,6.654074,-49.09763
11128,-1,-11.89835,65.21285
11129,0,54.237514,-37.08174
11130,1,0.17033195,-11.209352
11131,1,-34.08119,7.5098667
11132,3,0.31436533,14.727894
11133,-1,-64.41669,-38.467888
11134,2,-10.890453,76.19208
11135,2,-48.867294,51.50382
11136,3,37.78884,15.559706
11137,-1,-47.56631,-48.20952
11138,1,-10.56786,-28.147818
11139,-1,20.334044,-2.599057
11140,-1,-18.913828,-69.95421
11141,-1,29.412819,38.116714
11142,3,57.55728,43.660427
11143,0,61.610268,-3.638715
11144,3,23.672472,31.53913
11145,0,63.832188,-12.986138
11146,1,-8.185715,-38.909786
11147,3,6.663297,33.687714
11148,1,-18.176842,-37.336514
11149,-1,-20.955616,-26.639902
11150,0,43.982185,-53.803257
11151,0,65.029175,7.7121515
11152,2,-20.833527,59.114445
11153,-1,28.127176,-60.861362
11154,-1,-43.54758,-22.820438
11155,1,-9.337071,-35.36647
11156,-1,28.832817,4.0456796
11157,0,70.987755,5.687184
11158,1,-3.4997716,-15.89382
11159,-1,64.41505,38.929512
11160,1,-6.3796325,-57.549835
11161,-1,64.74837,-37.657135
11162,-1,-58.491737,-33.461433
11163,1,-1.4424294,-52.68611
11164,-1,-37.41371,37.616436
11165,-1,-80.697075,3.7403004
11166,1,-17.149326,-32.387993
11167,1,-79.7754,1.5042875
11168,1,-16.810276,-35.602657
11169,-1,-6.477203,-17.756086
11170,-1,-71.68011,19.788713
11171,1,-24.098835,-32.99706
11172,1,1.7025185,-54.62871
11173,-1,-61.931686,-44.09137
11174,-1,-18.70105,-62.273834
11175,3,-3.5230124,15.728019
11176,-1,-46.800385,-59.977272
11177,0,27.590628,-45.86913
11178,3,-3.052985,21.514927
11179,-1,15.30107,-19.440401
11180,1,-16.458622,-70.046326
11181,-1,2.5093157,25.314293
11182,1,0.4580003,-54.1286
11183,-1,-64.9053,-37.870934
11184,0,20.113995,-73.25422
11185,3,-12.321462,16.242893
11186,0,26.244696,-67.44161
11187,3,40.70697,53.838192
11188,0,63.957447,-28.758377
11189,0,64.190765,4.2780466
11190,1,-40.9205,-3.1837804
11191,1,-37.338295,16.795809
11192,3,41.266174,61.79804
11193,-1,11.4937935,32.241604
11194,3,54.54549,47.29518
11195,2,-22.261515,54.78835
11196,-1,36.82966,18.0159
11197,-1,33.066154,66.13608
11198,-1,-24.249464,-5.022104
11199,-1,-48.07815,-50.143047
11200,1,-38.153618,18.932158
11201,0,73.93494,6.382917
11202,2,-5.444701,67.243034
11203,-1,10.264765,-7.1785803
11204,-1,15.831401,-4.9881873
11205,3,-3.7246273,12.407675
11206,0,74.11266,1.2580353
11207,-1,-34.805344,63.85713
11208,1,-57.196613,16.227007
11209,-1,-38.456787,-74.29865
11210,0,64.34616,7.478712
11211,1,3.8552854,-38.87011
11212,3,35.979603,38.45634
11213,-1,62.847816,-31.400167
11214,-1,15.770859,-75.83119
11215,-1,-9.745806,25.072897
11216,0,75.22017,7.0342417
11217,0,56.633217,-12.093036
11218,3,10.823256,15.58631
11219,2,-25.322353,53.75712
11220,3,4.2878633,14.388604
11221,-1,72.85201,-11.499602
11222,-1,-29.99694,-68.941444
11223,-1,-63.6853,-43.15879
11224,-1,-42.777752,-50.002605
11225,0,27.389584,-41.590794
11226,-1,55.70562,-14.158957
11227,3,40.929527,12.427113
11228,-1,-1.0615377,2.8063886
11229,0,53.82074,-25.459753
11230,-1,-57.596375,15.724004
11231,0,57.171394,-10.901628
11232,-1,52.088364,-35.653175
11233,-1,31.408482,2.7416072
11234,0,42.81958,-50.135437
11235,2,-52.36279,49.33227
11236,1,-49.48948,-0.10771053
11237,-1,48.76532,-20.02761
11238,0,34.148994,-65.62478
11239,0,55.383755,-39.247272
11240,2,-44.47114,57.063698
11241,-1,29.537388,-30.265985
11242,0,57.601753,-29.755033
11243,1,-79.65019,4.81538
11244,3,29.583109,7.4288144
11245,3,23.541397,18.555542
11246,-1,-63.674026,15.136204
11247,1,-31.379812,14.783912
11248,-1,21.813745,-62.062542
11249,3,-5.894214,31.936567
11250,3,46.30543,63.39641
11251,2,-8.718674,73.81422
11252,-1,-34.01382,48.05085
11253,1,-5.9466186,-18.105286
11254,0,60.44887,-36.29359
11255,1,-1.5715613,-57.871864
11256,-1,-54.52974,-53.259506
11257,3,57.3917,43.935013
11258,0,37.11095,-49.348377
11259,1,-47.87279,-17.389498
11260,-1,-43.92029,-50.411777
11261,1,-15.968164,-29.998035
11262,1,-34.481564,-0.747107
11263,1,-78.629585,-0.656052
11264,1,-26.43477,-40.496506
11265,3,36.96185,16.527624
11266,0,63.80315,-24.46011
11267,1,-4.5218716,-9.401561
11268,3,59.35043,48.257046
11269,2,-24.972307,54.99397
11270,2,-49.536392,38.089153
11271,3,50.874275,46.15979
11272,-1,-73.75221,-20.60685
11273,2,-29.316437,63.396667
11274,2,-14.454022,66.42271
11275,2,-43.89864,56.440807
11276,1,-71.71481,-2.1898863
11277,-1,-17.667412,53.114563
11278,3,6.4772243,33.76159
11279,3,38.248154,7.503075
11280,-1,-9.633338,57.50147
11281,-1,12.452019,26.852709
11282,1,-73.60516,-0.4081981
11283,3,-2.9381325,14.081374
11284,-1,34.630573,9.557619
11285,-1,32.933178,-16.756624
11286,1,-44.287983,-18.568943
11287,-1,-66.3122,14.186875
11288,1,10.6528015,-44.306168
11289,0,1.1870304,-85.50568
11290,1,-0.079946965,-52.86406
11291,2,-55.927643,39.71954
11292,3,10.673882,43.39034
11293,-1,-5.4978843,-20.95717
11294,-1,57.18021,46.62402
11295,-1,-46.74177,-56.11192
11296,1,-19.915483,-2.2958136
11297,-1,-61.72538,-41.7964
11298,-1,-13.185268,37.170216
11299,-1,-17.741966,-70.88502
11300,0,53.990417,-20.640074
11301,-1,-55.247787,-35.653404
11302,-1,19.049028,-21.013872
11303,1,-19.54697,-41.491238
11304,-1,-51.356087,-60.884636
11305,-1,-60.939556,-44.66277
11306,1,-4.4347005,-15.983141
11307,-1,-36.056137,-13.90665
11308,1,-86.17244,8.829869
11309,1,-5.60639,-9.58858
11310,-1,31.99313,20.158718
11311,-1,67.2926,-18.073008
11312,-1,41.914455,25.47845
11313,0,0.55201507,-84.32922
11314,-1,41.848526,22.447342
11315,-1,40.681736,62.736496
11316,3,27.213749,26.693714
11317,1,-5.974933,-7.808061
11318,-1,31.706118,29.35239
11319,3,44.418007,54.22843
11320,1,-4.7449903,-25.77956
11321,1,-2.0919764,-51.57471
11322,-1,38.182945,63.180973
11323,1,-28.738148,11.429848
11324,2,-12.027464,70.76872
11325,1,-24.092384,-68.22032
11326,-1,-30.451036,-33.201416
11327,3,-3.7517943,46.407993
11328,0,77.16495,-4.2999773
11329,-1,-7.432724,5.384464
11330,-1,30.475607,17.405703
11331,-1,58.78973,-35.843063
11332,0,37.355164,-51.24678
11333,-1,-40.185234,-74.70276
11334,-1,-13.209238,18.80134
11335,-1,13.643863,52.878567
11336,0,47.230824,-56.016956
11337,-1,23.89718,-44.841797
11338,1,-10.057886,-55.775696
11339,-1,13.855242,28.076197
11340,-1,-26.228008,-64.41747
11341,-1,54.546684,-9.927678
11342,1,-1.6249719,-37.1836
11343,2,-14.507039,76.82634
11344,1,-47.39631,-17.437532
11345,1,-0.3117001,-43.781994
11346,-1,7.0836444,32.77898
11347,2,-8.143385,77.54571
11348,-1,2.8123603,-77.0637
11349,0,74.74976,1.6629393
11350,1,-21.321619,-1.3988237
11351,2,-17.968027,52.494938
11352,-1,-41.16735,1.3714852
11353,1,-66.6845,0.51572955
11354,0,22.334755,-76.24733
11355,1,-71.07255,15.615678
11356,-1,44.206753,57.214027
11357,0,38.24313,-63.747017
11358,1,-24.295132,-73.71275
11359,-1,32.221138,28.640633
11360,2,-34.421513,47.191338
11361,-1,-53.148113,-55.314945
11362,-1,22.6751,-67.68516
11363,1,-5.6890306,-10.8328
11364,0,29.906168,-60.197464
11365,-1,31.277512,31.019268
11366,1,-26.958738,-0.9788365
11367,3,-7.0737977,34.477448
11368,1,-2.4455671,-35.12856
11369,-1,23.033361,15.152638
11370,3,29.089811,14.500952
11371,-1,-52.417133,-55.87963
11372,-1,1.9603863,-76.10616
11373,3,69.69126,40.648823
11374,1,-0.031918567,-9.200829
11375,1,-5.8175683,-27.67165
11376,-1,-18.443357,-62.100674
11377,-1,-52.079323,-52.00099
11378,1,-37.58378,11.986875
11379,-1,-77.41939,-24.754461
11380,-1,10.490325,15.158075
11381,0,42.587044,-56.593918
11382,-1,-17.877266,-67.85303
11383,3,0.50220424,11.9842825
11384,1,-5.4258275,-6.7396097
11385,3,-12.456625,34.26057
11386,-1,65.07464,-38.386192
11387,1,-8.411799,-24.486668
11388,3,35.529602,8.571474
11389,-1,32.581367,3.5123672
11390,3,54.510147,53.832203
11391,-1,30.173302,-28.639517
11392,2,-51.371708,53.88923
11393,3,44.961246,60.648148
11394,0,28.273321,-44.13267
11395,-1,20.974169,-19.915522
11396,2,-12.459044,60.46935
11397,0,37.688828,-57.606907
11398,1,-10.086815,-7.4173703
11399,1,-27.402534,-38.661438
11400,0,1.8660474,-80.81377
11401,3,-3.26101,37.737473
11402,1,-5.5986137,-31.695066
11403,0,60.401077,-14.367865
11404,0,32.89557,-58.1916
11405,1,-66.074356,0.09697178
11406,-1,-22.285318,-9.244052
11407,-1,-43.473656,42.66954
11408,-1,-55.663822,-33.445766
11409,1,-43.094486,-4.616296
11410,-1,62.119164,-35.67187
11411,-1,-55.15404,34.505543
11412,0,56.862473,-23.587618
11413,-1,-28.516808,68.09022
11414,0,69.571335,-25.301552
11415,0,2.1623557,-85.61097
11416,0,16.705956,-73.17187
11417,0,65.37087,-1.0274535
11418,-1,25.560476,6.508196
11419,-1,62.277523,-33.433506
11420,1,-27.953396,-41.283268
